OrgId,IncidentId,AlertId,AlertTitle,Category,IncidentGrade,EntityType,EvidenceRole,IpAddress,Url,ApplicationId,City,Day,Year,Hour,Time
3,177098,599353,2,1,0,20,0,360606,160396,2251,10630,12,2024,10,13712
14,4186,2859,20,9,2,8,1,2031,160396,2251,10630,26,2024,12,16764
39,911,344408,59,6,2,3,0,360606,160396,3,10630,10,2024,19,26812
1894,55471,1404151,153,2,1,14,1,360606,160396,2251,10630,12,2024,12,15351
161,51197,363992,9,10,0,11,1,360606,160396,2251,10630,5,2024,11,14371
65,18423,5543,1,10,1,6,1,360606,160396,2251,10630,11,2024,14,18969
376,122511,1025343,0,10,1,8,1,4695,160396,2251,66,9,2024,22,32565
64,25843,21705,1,10,0,12,0,360606,160396,2251,10630,15,2024,1,2329
135,7901,3304,765,6,0,20,0,360606,160396,2251,10630,2,2024,15,20889
44,19832,7590,437,7,0,6,0,360606,160396,2251,10630,7,2024,0,38
19,4707,4354,16,1,0,8,1,6046,160396,2251,10630,26,2024,14,19096
58,819,219044,9,10,1,20,0,360606,160396,2251,10630,4,2024,21,30896
573,52184,986544,0,10,1,5,1,360606,160396,2251,10630,13,2024,23,33207
5,42,383270,3,10,2,4,1,360606,160396,2251,10630,11,2024,16,22370
2,83079,303292,8,10,0,12,0,360606,160396,2251,10630,6,2024,11,14655
20,3630,839,35,1,0,8,1,20830,160396,2251,10630,30,2024,17,24696
7,5555,2227,10,9,1,8,1,217,160396,2251,10630,27,2024,10,13503
182,22361,25000,90,7,0,6,0,360606,160396,2251,10630,6,2024,16,22875
57,781,10907,941,7,0,20,0,360606,160396,2251,10630,3,2024,17,24077
0,409,311839,0,10,2,4,1,360606,160396,2251,10630,4,2024,14,19902
2,7682,11279,13,7,0,11,0,360606,160396,2251,10630,7,2024,8,10814
117,342,1204039,0,10,2,4,1,360606,160396,2251,10630,3,2024,6,7926
66,540642,340831,34,16,2,3,0,360606,160396,1,10630,7,2024,4,6192
107,37591,100900,1,10,2,12,0,360606,160396,2251,10630,16,2024,2,3111
11,428720,870371,0,10,1,5,1,360606,160396,2251,10630,13,2024,12,15872
40,165983,225137,1,10,0,11,1,360606,160396,2251,10630,9,2024,5,6402
13,6265,3814,2045,7,0,6,0,360606,160396,2251,10630,4,2024,17,23821
50,0,164953,0,10,2,4,1,360606,160396,2251,10630,11,2024,8,10201
64,5495,4939,61,10,0,9,0,360606,160396,2251,10630,14,2024,12,15481
863,1007,1009864,3,10,2,4,1,360606,160396,2251,10630,11,2024,11,14676
741,87629,533421,77,10,1,8,1,82716,160396,2251,15,6,2024,23,33913
74,68120,743721,2,1,0,15,1,360606,160396,2251,10630,7,2024,19,27239
3,193606,703757,2,1,0,20,0,360606,160396,2251,10630,13,2024,11,14942
77,151642,899043,15,10,1,4,1,360606,160396,2251,10630,14,2024,13,17438
5,317,75372,3,10,2,4,1,360606,160396,2251,10630,4,2024,7,9038
21,50190,199969,4,16,0,15,1,360606,160396,2251,10630,11,2024,2,2666
19,9540,25070,29,1,0,19,1,360606,285,2251,10630,10,2024,2,3795
20,3209,681,35,1,1,8,1,25302,160396,2251,10630,28,2024,19,27616
3,17343,764827,2,1,0,9,0,360606,160396,2251,10630,16,2024,15,21397
9,78,649305,17620,7,0,6,0,360606,160396,2251,10630,6,2024,13,18012
34,332239,727428,4,16,0,9,0,360606,160396,2251,10630,11,2024,11,14283
17,1052,46753,17689,7,1,8,1,2097,160396,2251,10630,10,2024,21,29923
17,118902,11296,987,7,1,6,0,360606,160396,2251,10630,6,2024,23,32918
649,4445,660350,5,10,0,20,0,360606,160396,2251,10630,12,2024,17,24900
17,34134,11429,398,7,1,20,0,360606,160396,2251,10630,4,2024,21,30521
6,1529,1005,106,9,0,8,1,10945,160396,2251,10630,31,2024,2,3595
6,323877,271590,2,1,0,20,0,360606,160396,2251,10630,13,2024,10,12817
767,33347,63429,20501,1,0,8,1,47606,160396,2251,10630,4,2024,15,21732
2,24074,15392,14,7,0,11,0,360606,160396,2251,10630,5,2024,8,10916
223,183149,1602418,521,7,0,11,0,360606,160396,2251,10630,7,2024,11,14762
13,13934,52056,359,7,0,11,0,360606,160396,2251,10630,15,2024,0,1216
5,35,169408,3,10,2,8,1,1524,160396,2251,211,6,2024,11,14311
14,4020,2820,20,9,2,8,1,1870,160396,2251,10630,30,2024,15,20947
37,52,14295,4823,7,1,11,0,360606,160396,2251,10630,13,2024,1,1741
11,423090,961196,0,10,1,20,0,360606,160396,2251,10630,13,2024,3,5106
676,64465,749908,16259,16,0,6,1,360606,160396,2251,10630,5,2024,8,10152
34,333869,712653,2,1,0,19,1,360606,0,2251,10630,15,2024,17,23901
119,26,3620,19,10,1,12,0,360606,160396,2251,10630,14,2024,7,8850
4,2853,548,7,10,0,9,0,360606,160396,2251,10630,27,2024,14,19421
314,514765,569168,2194,16,0,20,0,360606,160396,2251,10630,7,2024,21,31189
30,113185,357060,6624,7,1,11,0,360606,160396,2251,10630,10,2024,17,24465
50,76,1321861,0,10,2,8,1,28,160396,2251,1,5,2024,18,25495
88,420,209745,43,7,1,11,0,360606,160396,2251,10630,12,2024,12,16240
1,301,384698,0,10,2,20,0,360606,160396,2251,10630,4,2024,14,20072
57,31411,208618,34804,7,0,6,0,360606,160396,2251,10630,11,2024,19,27124
648,70537,566002,1463,16,1,3,0,360606,160396,1,10630,7,2024,1,1909
26,14826,654759,592,1,0,20,0,360606,160396,2251,10630,12,2024,10,12642
403,1004,59262,5,10,0,11,1,360606,160396,2251,10630,10,2024,17,23904
6,2211,1429,434,9,0,8,1,496,160396,2251,10630,21,2024,16,22314
608,14899,235512,1,10,2,12,0,360606,160396,2251,10630,11,2024,23,33197
22,197,1255187,0,10,2,4,1,360606,160396,2251,10630,5,2024,9,12357
10,2164,105,704,9,2,8,1,12161,160396,2251,10630,22,2024,19,27878
214,21036,13810,537,16,0,19,1,360606,46068,2251,10630,4,2024,4,5916
397,74619,233991,1,10,0,19,1,360606,997,2251,10630,15,2024,1,2215
24,468416,1389860,50,16,0,3,0,360606,160396,0,10630,9,2024,16,23260
0,80,326646,0,10,2,20,0,360606,160396,2251,10630,6,2024,1,1353
448,120610,833307,0,10,1,4,1,360606,160396,2251,10630,13,2024,9,12380
236,41561,1067808,62,16,0,3,0,360606,160396,1,10630,4,2024,14,19077
19,5657,2151,16,1,2,8,1,572,160396,2251,10630,31,2024,13,17622
7,429,1023,10,9,1,8,1,9615,160396,2251,10630,2,2024,15,21720
647,385677,959816,15,10,1,20,0,360606,160396,2251,10630,14,2024,10,13835
334,2137,57597,20383,7,2,6,0,360606,160396,2251,10630,15,2024,0,549
27,12476,75654,119,6,0,15,1,360606,160396,2251,10630,7,2024,8,10424
0,134,382850,0,10,2,5,1,360606,160396,2251,10630,9,2024,2,3293
127,221,1004651,0,10,2,5,1,360606,160396,2251,10630,7,2024,13,17157
262,109229,121022,120,10,0,12,0,360606,160396,2251,10630,4,2024,4,6068
250,30355,195972,4,16,0,19,1,360606,188,2251,10630,6,2024,19,28163
23,171,74184,3,10,2,4,1,360606,160396,2251,10630,4,2024,8,10776
243,219778,1368022,115,16,2,8,1,3440,160396,2251,10630,5,2024,1,2199
20,951,1489,10,9,1,8,1,7641,160396,2251,10630,2,2024,11,14870
0,8582,43348,3,10,2,8,1,537,160396,2251,10630,8,2024,11,15239
0,98,1227040,6,10,2,4,1,360606,160396,2251,10630,10,2024,18,26131
63,159,1298875,0,10,2,4,1,360606,160396,2251,10630,5,2024,5,6766
1,39,73693,0,10,2,20,0,360606,160396,2251,10630,4,2024,20,29475
21,587,129019,4,16,0,20,0,360606,160396,2251,10630,3,2024,12,15704
11,425703,910611,0,10,1,4,1,360606,160396,2251,10630,13,2024,9,12036
52,2966,1976,152,4,2,20,0,360606,160396,2251,10630,10,2024,18,25376
302,4140,252396,2,1,0,15,1,360606,160396,2251,10630,11,2024,17,23631
75,56,861995,3,10,2,8,1,301390,160396,2251,10630,10,2024,22,31674
30,8480,4134,2270,7,1,11,0,360606,160396,2251,10630,3,2024,5,6627
26,657,1143091,5103,16,0,9,0,360606,160396,2251,10630,10,2024,13,17845
231,97938,222969,1,10,2,19,1,360606,444,2251,10630,9,2024,14,18919
1,46,530667,12,2,2,8,1,279,160396,2251,46,6,2024,0,780
43,8070,2541,10,9,0,8,1,1783,160396,2251,10630,26,2024,10,13445
607,597,1675,108,16,2,12,1,360606,160396,2251,10630,10,2024,21,30151
1,41,1184967,6,10,2,20,0,360606,160396,2251,10630,9,2024,8,11151
11,398799,1038913,0,10,1,4,1,360606,160396,2251,10630,3,2024,9,11524
13,9038,17932,993,0,0,6,1,360606,160396,2251,10630,11,2024,0,711
28,50898,66729,1,10,1,12,0,360606,160396,2251,10630,9,2024,8,11209
59,154790,788254,2,1,0,19,1,360606,1168,2251,10630,3,2024,18,26080
61,4215,565035,31,16,1,20,0,360606,160396,2251,10630,7,2024,0,477
28,560810,1623410,98,10,0,20,0,360606,160396,2251,10630,7,2024,12,16049
0,495,85418,0,10,2,20,0,360606,160396,2251,10630,8,2024,17,23448
194,511,1643353,116,9,0,8,1,26,160396,2251,10630,9,2024,5,6457
3,63770,246776,2,1,0,19,1,360606,56,2251,10630,16,2024,19,28269
68,135619,39699,5,10,0,11,1,360606,160396,2251,10630,16,2024,18,25256
6,1824,1450,81,9,0,8,1,23660,160396,2251,10630,26,2024,3,3868
59,73130,271824,2,1,0,19,1,360606,223,2251,10630,4,2024,17,25042
56,182771,626583,4,16,0,8,1,14216,160396,2251,10630,14,2024,1,1864
773,52652,220230,1,10,0,12,0,360606,160396,2251,10630,11,2024,22,31385
35,139,1185616,0,10,2,8,1,721,160396,2251,237,9,2024,18,25617
34,330711,690762,2,1,0,19,1,360606,35,2251,10630,7,2024,8,10796
55,9302,116050,11,10,2,12,0,360606,160396,2251,10630,13,2024,2,3333
163,241,18154,2159,7,0,8,1,337,160396,2251,10630,12,2024,18,26106
803,21052,56877,13558,7,0,11,0,360606,160396,2251,10630,14,2024,17,24062
51,28297,134764,26,6,0,20,1,360606,160396,2251,10630,4,2024,6,8562
30,136372,231182,39201,7,1,11,0,360606,160396,2251,10630,13,2024,22,32438
1190,34189,435275,51462,7,1,6,0,360606,160396,2251,10630,4,2024,21,30890
54,310,1705,24,2,0,20,0,360606,160396,2251,10630,5,2024,1,2310
1355,149967,1451282,91026,7,0,20,0,360606,160396,2251,10630,7,2024,6,8326
88,420,209770,43,7,1,20,0,360606,160396,2251,10630,12,2024,17,24842
7,3699,2526,10,9,1,8,1,1423,160396,2251,10630,26,2024,13,17988
87,143506,287015,2,1,1,19,1,360606,10,2251,10630,12,2024,19,28269
73,13313,9321,5071,7,1,11,0,360606,160396,2251,10630,12,2024,18,25320
151,38538,24087,91,10,0,8,1,5398,160396,2251,10630,12,2024,17,23548
49,75076,635571,2,1,2,9,0,360606,160396,2251,10630,14,2024,18,26165
11,411462,918396,0,10,1,4,1,360606,160396,2251,10630,6,2024,16,21766
30,245394,479058,32404,7,1,6,0,360606,160396,2251,10630,7,2024,5,6341
37,606,5021,1842,7,1,11,0,360606,160396,2251,10630,6,2024,10,13825
1,304,124303,6,10,2,4,1,360606,160396,2251,10630,4,2024,13,17264
83,144109,1122958,44525,7,0,20,0,360606,160396,2251,10630,4,2024,18,25807
17,1123,6537,979,7,1,6,0,360606,160396,2251,10630,6,2024,16,22851
56,84455,59871,1,10,2,12,0,360606,160396,2251,10630,9,2024,1,2057
710,47975,568288,268,16,2,8,1,7719,160396,2251,10630,7,2024,14,20085
14,7,622,84,9,0,8,1,153,160396,2251,10630,23,2024,19,26942
13,5907,4011,1470,7,0,6,0,360606,160396,2251,10630,13,2024,9,11331
254,9770,12847,201,7,0,6,0,360606,160396,2251,10630,4,2024,7,9822
55,318177,684203,2,1,2,19,1,360606,54254,2251,10630,13,2024,23,33943
75,48,805091,329,2,2,20,0,360606,160396,2251,10630,9,2024,13,17569
0,239,495820,0,10,2,8,1,198,160396,2251,0,7,2024,19,27335
25,425,5525,3410,7,0,11,0,360606,160396,2251,10630,12,2024,8,10949
255,736,271918,2,1,2,9,0,360606,160396,2251,10630,3,2024,18,25982
52,40429,1153332,88,2,0,9,0,360606,160396,2251,10630,4,2024,5,7442
95,992,26,18,5,0,20,0,360606,160396,2251,10630,3,2024,18,26090
233,173794,233979,8,10,2,10,1,360606,160396,2251,10630,12,2024,14,19435
3,360943,1090507,228,12,0,9,0,360606,160396,2251,10630,3,2024,23,34111
93,9,0,18,5,1,20,0,360606,160396,2251,10630,12,2024,1,1912
37,52,4183,855,7,1,11,0,360606,160396,2251,10630,13,2024,4,5693
1,320,126897,6,10,2,20,0,360606,160396,2251,10630,4,2024,3,4175
26,27762,475005,1086,12,0,6,1,360606,160396,2251,10630,16,2024,8,11076
811,832,41889,48,10,2,12,0,360606,160396,2251,10630,5,2024,17,24158
0,173,514417,0,10,2,4,1,360606,160396,2251,10630,5,2024,14,19540
7,429,1023,10,9,1,8,1,891,160396,2251,10630,2,2024,15,21720
0,81,870893,3,10,2,8,1,15,160396,2251,16,4,2024,23,32874
416,67691,1448985,30552,7,1,6,0,360606,160396,2251,10630,4,2024,15,21393
3,69501,109427,137,16,0,19,1,360606,51,2251,10630,6,2024,12,15778
43,929,34087,10,9,0,8,1,7912,160396,2251,10630,31,2024,22,32620
498,178724,829581,0,10,1,20,0,360606,160396,2251,10630,11,2024,22,32021
117,71,1324183,0,10,2,20,0,360606,160396,2251,10630,4,2024,20,28987
25,103,212360,36999,7,0,11,0,360606,160396,2251,10630,4,2024,18,26200
570,48228,138973,1,10,0,20,0,360606,160396,2251,10630,3,2024,10,13717
135,6906,2458,33,13,0,20,0,360606,160396,2251,10630,3,2024,18,25899
0,173,1216955,0,10,2,4,1,360606,160396,2251,10630,4,2024,9,11976
455,122116,462849,5,10,2,11,1,360606,160396,2251,10630,10,2024,17,24139
41,126256,112429,28813,7,2,6,0,360606,160396,2251,10630,10,2024,19,27991
69,188922,857012,0,10,1,20,0,360606,160396,2251,10630,13,2024,20,28443
388,45777,45857,1,10,0,19,1,360606,62919,2251,10630,11,2024,22,31464
86,338948,670505,276,9,0,8,1,232,160396,2251,10630,3,2024,16,22021
2,17801,6359,14,7,0,20,0,360606,160396,2251,10630,4,2024,5,6927
131,65863,58959,5,10,0,8,1,90,160396,2251,10630,13,2024,0,301
0,230,73948,0,10,2,20,0,360606,160396,2251,10630,5,2024,10,13139
4,388,274,7,10,1,9,0,360606,160396,2251,10630,21,2024,18,26421
12,2208,1312,51,9,0,8,1,2191,160396,2251,10630,3,2024,1,2098
439,234377,632780,380,12,2,9,0,360606,160396,2251,10630,11,2024,13,18064
9,160,211683,17447,7,0,8,1,9886,160396,2251,10630,14,2024,11,13994
1,529,54192,0,10,2,5,1,360606,160396,2251,10630,3,2024,9,12168
38,289307,693576,2,1,0,9,0,360606,160396,2251,10630,13,2024,12,16847
0,422,169655,0,10,2,5,1,360606,160396,2251,10630,5,2024,10,13911
16,39903,27886,999,7,0,11,0,360606,160396,2251,10630,6,2024,22,32273
23,331,888376,3,10,1,8,1,7087,160396,2251,10630,15,2024,3,3916
2,5936,10084,13,7,0,20,0,360606,160396,2251,10630,5,2024,19,28040
90,248,1233718,6,10,2,8,1,1480,160396,2251,45,4,2024,13,16967
47,8612,3873,29,1,1,8,1,79,160396,2251,10630,15,2024,0,383
69,26655,1101597,1217,14,0,9,0,360606,160396,2251,10630,3,2024,18,25163
59,180002,769678,2,1,0,20,0,360606,160396,2251,10630,11,2024,20,28620
6,2486,1616,58,9,0,8,1,836,160396,2251,10630,31,2024,8,10017
467,52634,84701,1,10,0,11,1,360606,160396,2251,10630,15,2024,1,2488
49,188284,275736,2,1,2,19,1,360606,217,2251,10630,3,2024,13,17322
37,434,21116,5133,7,1,11,0,360606,160396,2251,10630,13,2024,2,2718
804,25005,15314,102,2,1,20,0,360606,160396,2251,10630,10,2024,0,527
326,140273,1477179,17,10,0,12,0,360606,160396,2251,10630,12,2024,5,6379
91,48638,49818,18172,7,0,11,0,360606,160396,2251,10630,10,2024,19,28277
48,130548,589935,72,16,0,3,0,360606,160396,1,10630,13,2024,14,19703
1995,212729,833819,15,10,1,5,1,360606,160396,2251,10630,6,2024,0,603
70,60692,66854,1,10,0,19,1,360606,2783,2251,10630,14,2024,6,7822
2036,47942,947330,0,10,1,4,1,360606,160396,2251,10630,3,2024,16,23076
16,110179,353762,8572,7,0,11,0,360606,160396,2251,10630,3,2024,14,19624
23,399,545628,0,10,2,20,0,360606,160396,2251,10630,3,2024,21,31298
453,23831,897984,0,10,1,5,1,360606,160396,2251,10630,5,2024,20,28707
1267,34123,156734,1,10,2,11,1,360606,160396,2251,10630,8,2024,22,31515
30,101677,78641,23402,7,1,11,0,360606,160396,2251,10630,7,2024,10,13473
6,379102,1083244,2,1,0,19,1,360606,4920,2251,10630,10,2024,7,9052
14,4098,2944,20,9,2,8,1,23770,160396,2251,10630,1,2024,12,16012
69,86330,1016357,0,10,1,5,1,360606,160396,2251,10630,13,2024,12,15567
2,9144,6176,14,7,0,6,0,360606,160396,2251,10630,4,2024,7,8991
1496,293531,1604502,99702,7,0,20,0,360606,160396,2251,10630,4,2024,1,2280
43,742,7234,10,9,0,8,1,122,160396,2251,10630,24,2024,18,25999
29,2809,1794,33,13,0,20,0,360606,160396,2251,10630,13,2024,18,25703
140,577628,1131215,40233,7,1,11,0,360606,160396,2251,10630,6,2024,10,13550
57,162999,428634,51860,7,0,20,0,360606,160396,2251,10630,6,2024,20,29653
40,848,259132,100,2,0,9,0,360606,160396,2251,10630,4,2024,8,10545
6,2997,1897,786,9,0,8,1,70866,160396,2251,10630,2,2024,20,28493
253,86920,100502,1,10,2,12,0,360606,160396,2251,10630,14,2024,11,14405
25,123,292775,2898,7,0,11,0,360606,160396,2251,10630,5,2024,22,32465
9,201,56991,6929,7,0,8,1,113,160396,2251,10630,14,2024,0,1123
52,2338,89,669,1,0,8,1,145553,160396,2251,10630,22,2024,21,31042
10,2712,464,782,9,2,8,1,71089,160396,2251,10630,26,2024,14,19417
21,38866,199028,4,16,0,8,1,88220,160396,2251,10630,10,2024,9,11496
9,53,1116366,37316,7,0,8,1,112,160396,2251,10630,9,2024,5,6967
0,89,1280808,0,10,2,8,1,210,160396,2251,0,8,2024,7,9530
1,54,1285970,0,10,2,8,1,54,160396,2251,0,5,2024,12,16820
61,1058,453117,11,10,1,11,1,360606,160396,2251,10630,6,2024,18,25496
9,45,1116439,78821,7,0,8,1,10064,160396,2251,10630,11,2024,21,30685
1,30,515724,0,10,2,20,0,360606,160396,2251,10630,8,2024,0,61
9,160,23044,4438,7,0,11,0,360606,160396,2251,10630,12,2024,7,9193
167,23318,617583,4,16,0,9,0,360606,160396,2251,10630,10,2024,16,22051
23,176,1054685,0,10,2,5,1,360606,160396,2251,10630,3,2024,18,26432
0,83,182435,0,10,2,20,0,360606,160396,2251,10630,7,2024,3,4168
4,1847,315,7,10,1,9,0,360606,160396,2251,10630,22,2024,21,31250
50,1495,86046,0,10,2,4,1,360606,160396,2251,10630,10,2024,11,14137
8,9520,616637,4,16,2,19,1,360606,26,2251,10630,10,2024,6,7741
19,649,2066,16,1,2,19,1,360606,592,2251,10630,1,2024,12,15902
18,235124,1082853,32,6,1,6,1,360606,160396,2251,10630,16,2024,23,33743
78,153587,300665,1,10,0,10,1,360606,160396,2251,10630,9,2024,18,25803
1051,107104,1529333,17,10,0,12,0,360606,160396,2251,10630,3,2024,19,27626
8,11046,725990,4,16,2,8,1,4165,160396,2251,10630,10,2024,18,26324
190,2894,30993,5,10,0,10,1,360606,160396,2251,10630,10,2024,20,28862
25,1246,30586,13392,7,0,11,0,360606,160396,2251,10630,6,2024,19,27523
43,242914,1469078,22,10,0,11,1,360606,160396,2251,10630,6,2024,23,33003
31,117675,294453,1065,7,0,9,0,360606,160396,2251,10630,5,2024,20,29030
48,202887,577537,45,6,0,6,1,360606,160396,2251,10630,10,2024,14,19555
10,152,227,67,9,2,8,1,13549,160396,2251,10630,25,2024,18,26267
0,84,404080,3,10,2,8,1,34428,160396,2251,10630,5,2024,15,20252
36,146878,148942,1,10,0,11,1,360606,160396,2251,10630,14,2024,12,16863
16,68494,153179,5399,7,0,11,0,360606,160396,2251,10630,3,2024,18,25843
78,136103,225278,1,10,0,19,1,360606,3224,2251,10630,12,2024,0,4
4,548,417,7,10,0,9,0,360606,160396,2251,10630,23,2024,18,26378
17,8748,23607,236,7,1,8,1,292,160396,2251,10630,6,2024,14,19327
0,333,524526,0,10,2,8,1,4699,160396,2251,11,5,2024,2,3212
54,527731,1461094,86258,7,0,11,0,360606,160396,2251,10630,6,2024,10,13263
244,156736,1528876,17,10,1,12,0,360606,160396,2251,10630,14,2024,21,30183
1,46,521547,12,2,2,4,1,360606,160396,2251,10630,5,2024,8,10503
103,324,22543,9,10,0,20,0,360606,160396,2251,10630,4,2024,23,34035
257,294386,1002446,0,10,1,8,1,356389,160396,2251,3796,16,2024,17,23912
1,320,127016,6,10,2,8,1,414,160396,2251,0,4,2024,4,5279
19,5755,4203,16,1,0,19,1,360606,250,2251,10630,1,2024,10,12826
127,108,1217641,12,2,2,20,0,360606,160396,2251,10630,9,2024,3,4697
48,110115,594547,246,16,0,3,0,360606,160396,3,10630,15,2024,2,3108
10,451,202,504,9,2,8,1,2981,160396,2251,10630,25,2024,0,798
74,40870,706323,2,1,0,19,1,360606,177,2251,10630,12,2024,15,21608
18,283047,1414847,599,6,1,20,0,360606,160396,2251,10630,14,2024,6,8556
77,124081,226777,1,10,0,10,1,360606,160396,2251,10630,9,2024,6,8167
37,190,5491,3379,7,1,11,0,360606,160396,2251,10630,12,2024,22,31568
3,52441,287567,2,1,0,19,1,360606,39,2251,10630,7,2024,17,23584
47,9085,7130,4139,9,1,8,1,288,160396,2251,10630,23,2024,6,8522
19,663,2146,16,1,0,19,1,360606,272,2251,10630,27,2024,10,13362
194,205866,1656200,116,9,0,8,1,26,160396,2251,10630,9,2024,9,11903
764,639,52954,1,10,0,19,1,360606,23742,2251,10630,5,2024,10,13176
8,21211,264593,4,16,2,15,1,360606,160396,2251,10630,10,2024,22,32696
25,103,6424,3866,7,0,11,0,360606,160396,2251,10630,4,2024,7,9567
2,13512,4436,13,7,0,6,0,360606,160396,2251,10630,4,2024,13,18293
4,388,274,7,10,1,9,0,360606,160396,2251,10630,21,2024,18,26421
550,14738,119270,5,10,1,6,1,360606,160396,2251,10630,7,2024,4,5124
0,617,122864,0,10,2,4,1,360606,160396,2251,10630,4,2024,12,15381
1637,21323,342533,2177,16,0,3,0,360606,160396,25,10630,9,2024,1,1400
391,59151,29068,1,10,0,12,0,360606,160396,2251,10630,13,2024,0,475
53,374,1427,44,10,1,8,1,298716,160396,2251,10630,4,2024,17,23588
171,141115,214430,35001,7,0,20,0,360606,160396,2251,10630,7,2024,18,26223
7,2197,271,10,9,1,8,1,1755,160396,2251,10630,24,2024,8,10415
42,492,90339,1014,4,0,6,1,360606,160396,2251,10630,13,2024,18,25288
32,840,88324,4,16,0,8,1,109092,160396,2251,10630,6,2024,19,27920
451,13209,96466,1,10,0,10,1,360606,160396,2251,10630,10,2024,9,11454
407,18204,450407,11,10,0,11,1,360606,160396,2251,10630,5,2024,22,32553
1,11710,329753,0,10,2,4,1,360606,160396,2251,10630,4,2024,23,33241
4,388,282,7,10,1,9,0,360606,160396,2251,10630,21,2024,10,13164
0,262,503838,0,10,2,8,1,45,160396,2251,0,5,2024,22,31783
40,226729,683471,2,1,0,19,1,360606,962,2251,10630,10,2024,12,15755
11,411178,922810,0,10,1,5,1,360606,160396,2251,10630,6,2024,14,19200
25,103,1123951,27481,7,0,11,0,360606,160396,2251,10630,3,2024,23,33571
215,55742,34989,48,10,0,12,0,360606,160396,2251,10630,3,2024,21,30091
163,241,62763,7173,7,0,6,0,360606,160396,2251,10630,13,2024,16,21989
122,24756,87139,6792,12,2,6,1,360606,160396,2251,10630,5,2024,3,4994
23,171,389612,3,10,2,20,0,360606,160396,2251,10630,4,2024,18,26069
72,70,1001166,3,10,2,20,0,360606,160396,2251,10630,8,2024,4,6092
788,120626,375586,0,10,0,8,1,67772,160396,2251,319,5,2024,18,26192
22,146,1002966,3,10,2,4,1,360606,160396,2251,10630,8,2024,19,27228
9,78,56969,2318,7,0,6,0,360606,160396,2251,10630,5,2024,7,9275
19,5395,4214,16,1,0,19,1,360606,1146,2251,10630,2,2024,15,21705
1018,62316,44898,19,10,0,11,1,360606,160396,2251,10630,12,2024,0,826
141,10623,228378,93,6,0,9,0,360606,160396,2251,10630,5,2024,0,228
85,375372,1114079,4767,7,0,20,0,360606,160396,2251,10630,4,2024,2,2871
73,235547,798485,65063,7,1,11,0,360606,160396,2251,10630,13,2024,17,24558
10,152,115,393,9,2,8,1,5538,160396,2251,10630,26,2024,8,9976
